Freq,Power,Theor.AR(1),chi2 80%,chi2 90%,chi2 95%,chi2 99%,chi2 crit.
0.15841,0.26603,0.11884,0.18261,0.24382,0.30304,0.43621,0.64489
0.15856,0.37361,0.11875,0.18247,0.24362,0.30279,0.43585,0.64437
0.15871,0.31323,0.11865,0.18232,0.24342,0.30255,0.4355,0.64385
0.15886,0.39153,0.11856,0.18217,0.24323,0.3023,0.43515,0.64333
0.15901,0.2155,0.11846,0.18203,0.24303,0.30206,0.4348,0.64281
0.15916,0.2318,0.11837,0.18188,0.24284,0.30182,0.43446,0.6423
0.15931,0.11219,0.11827,0.18174,0.24265,0.30158,0.43411,0.64179
0.15946,0.13435,0.11818,0.18159,0.24245,0.30134,0.43377,0.64128
0.15961,0.14868,0.11808,0.18145,0.24226,0.3011,0.43342,0.64078
0.15976,0.18529,0.11799,0.18131,0.24207,0.30087,0.43308,0.64027
0.15991,0.15227,0.1179,0.18117,0.24188,0.30063,0.43275,0.63977
0.16006,0.10986,0.11781,0.18102,0.24169,0.3004,0.43241,0.63927
0.16021,0.062821,0.11772,0.18088,0.24151,0.30016,0.43207,0.63878
0.16036,0.07398,0.11762,0.18074,0.24132,0.29993,0.43174,0.63828
0.16051,0.18788,0.11753,0.1806,0.24113,0.2997,0.4314,0.63779
0.16066,0.23665,0.11744,0.18047,0.24095,0.29947,0.43107,0.6373
0.16081,0.24347,0.11735,0.18033,0.24076,0.29924,0.43074,0.63681
0.16096,0.14596,0.11726,0.18019,0.24058,0.29901,0.43041,0.63633
0.16111,0.085194,0.11718,0.18005,0.2404,0.29878,0.43009,0.63584
0.16126,0.066279,0.11709,0.17992,0.24021,0.29856,0.42976,0.63536
0.16141,0.27126,0.117,0.17978,0.24003,0.29833,0.42944,0.63488
0.16156,0.29848,0.11691,0.17965,0.23985,0.29811,0.42912,0.63441
0.16171,0.46073,0.11682,0.17951,0.23967,0.29789,0.4288,0.63393
0.16186,0.31139,0.11674,0.17938,0.2395,0.29766,0.42848,0.63346
0.16201,0.28493,0.11665,0.17925,0.23932,0.29744,0.42816,0.63299
0.16215,0.19006,0.11656,0.17911,0.23914,0.29722,0.42784,0.63252
0.1623,0.1981,0.11648,0.17898,0.23897,0.29701,0.42753,0.63206
0.16245,0.14373,0.11639,0.17885,0.23879,0.29679,0.42721,0.63159
0.1626,0.12405,0.11631,0.17872,0.23862,0.29657,0.4269,0.63113
0.16275,0.022668,0.11622,0.17859,0.23844,0.29636,0.42659,0.63067
0.1629,0.0052941,0.11614,0.17846,0.23827,0.29614,0.42628,0.63022
0.16305,0.04738,0.11606,0.17833,0.2381,0.29593,0.42597,0.62976
0.1632,0.065362,0.11597,0.1782,0.23793,0.29571,0.42567,0.62931
0.16335,0.15312,0.11589,0.17808,0.23776,0.2955,0.42536,0.62886
0.1635,0.12474,0.11581,0.17795,0.23759,0.29529,0.42506,0.62841
0.16365,0.13814,0.11572,0.17782,0.23742,0.29508,0.42476,0.62797
0.1638,0.11699,0.11564,0.1777,0.23725,0.29487,0.42446,0.62752
0.16395,0.13354,0.11556,0.17757,0.23708,0.29467,0.42416,0.62708
0.1641,0.097615,0.11548,0.17745,0.23692,0.29446,0.42386,0.62664
0.16425,0.11561,0.1154,0.17732,0.23675,0.29425,0.42357,0.6262
0.1644,0.055059,0.11532,0.1772,0.23659,0.29405,0.42327,0.62577
0.16455,0.057984,0.11524,0.17708,0.23642,0.29385,0.42298,0.62533
0.1647,0.054044,0.11516,0.17696,0.23626,0.29364,0.42269,0.6249
0.16485,0.037892,0.11508,0.17683,0.2361,0.29344,0.4224,0.62447
0.165,0.054592,0.115,0.17671,0.23594,0.29324,0.42211,0.62405
0.16515,0.026788,0.11492,0.17659,0.23578,0.29304,0.42182,0.62362
0.1653,0.025358,0.11485,0.17647,0.23562,0.29284,0.42154,0.6232
0.16545,0.017699,0.11477,0.17635,0.23546,0.29265,0.42125,0.62278
0.1656,0.027154,0.11469,0.17624,0.2353,0.29245,0.42097,0.62236
0.16575,0.024651,0.11461,0.17612,0.23514,0.29225,0.42069,0.62194
0.1659,0.027613,0.11454,0.176,0.23499,0.29206,0.42041,0.62153
0.16605,0.034026,0.11446,0.17588,0.23483,0.29187,0.42013,0.62112
0.1662,0.02126,0.11439,0.17577,0.23467,0.29167,0.41985,0.62071
0.16635,0.059871,0.11431,0.17565,0.23452,0.29148,0.41957,0.6203
0.1665,0.043004,0.11424,0.17554,0.23437,0.29129,0.4193,0.61989
0.16665,0.051158,0.11416,0.17542,0.23421,0.2911,0.41903,0.61949
0.1668,0.037209,0.11409,0.17531,0.23406,0.29091,0.41875,0.61909
0.16695,0.031419,0.11401,0.1752,0.23391,0.29072,0.41848,0.61869
0.1671,0.05387,0.11394,0.17508,0.23376,0.29054,0.41821,0.61829
0.16725,0.10049,0.11387,0.17497,0.23361,0.29035,0.41795,0.61789
0.1674,0.084145,0.1138,0.17486,0.23346,0.29017,0.41768,0.6175
0.16755,0.13129,0.11372,0.17475,0.23331,0.28998,0.41742,0.61711
0.1677,0.075375,0.11365,0.17464,0.23317,0.2898,0.41715,0.61672
0.16785,0.1788,0.11358,0.17453,0.23302,0.28962,0.41689,0.61633
0.168,0.21958,0.11351,0.17442,0.23287,0.28943,0.41663,0.61594
0.16815,0.32979,0.11344,0.17431,0.23273,0.28925,0.41637,0.61556
0.1683,0.34716,0.11337,0.1742,0.23258,0.28907,0.41611,0.61518
0.16845,0.26411,0.1133,0.17409,0.23244,0.2889,0.41585,0.6148
0.1686,0.20249,0.11323,0.17399,0.2323,0.28872,0.4156,0.61442
0.16875,0.076353,0.11316,0.17388,0.23216,0.28854,0.41534,0.61404
0.1689,0.072671,0.11309,0.17377,0.23201,0.28837,0.41509,0.61367
0.16905,0.069346,0.11302,0.17367,0.23187,0.28819,0.41484,0.6133
0.1692,0.072863,0.11295,0.17356,0.23173,0.28802,0.41459,0.61293
0.16935,0.10428,0.11289,0.17346,0.23159,0.28784,0.41434,0.61256
0.1695,0.10437,0.11282,0.17336,0.23146,0.28767,0.41409,0.61219
0.16965,0.10907,0.11275,0.17325,0.23132,0.2875,0.41385,0.61183
0.1698,0.15247,0.11268,0.17315,0.23118,0.28733,0.4136,0.61147
0.16995,0.15281,0.11262,0.17305,0.23105,0.28716,0.41336,0.61111
0.1701,0.18323,0.11255,0.17295,0.23091,0.28699,0.41311,0.61075
0.17025,0.23478,0.11249,0.17285,0.23077,0.28683,0.41287,0.61039
0.1704,0.18632,0.11242,0.17275,0.23064,0.28666,0.41263,0.61004
0.17055,0.20762,0.11236,0.17265,0.23051,0.28649,0.4124,0.60969
0.1707,0.11949,0.11229,0.17255,0.23038,0.28633,0.41216,0.60934
0.17085,0.077222,0.11223,0.17245,0.23024,0.28617,0.41192,0.60899
0.171,0.081628,0.11216,0.17235,0.23011,0.286,0.41169,0.60864
0.17115,0.072973,0.1121,0.17225,0.22998,0.28584,0.41146,0.6083
0.1713,0.099273,0.11204,0.17216,0.22985,0.28568,0.41122,0.60795
0.17145,0.13705,0.11197,0.17206,0.22972,0.28552,0.41099,0.60761
0.1716,0.14075,0.11191,0.17196,0.2296,0.28536,0.41076,0.60727
0.17175,0.20784,0.11185,0.17187,0.22947,0.2852,0.41054,0.60694
0.1719,0.24166,0.11179,0.17177,0.22934,0.28504,0.41031,0.6066
0.17205,0.19333,0.11173,0.17168,0.22921,0.28489,0.41008,0.60627
0.1722,0.16635,0.11166,0.17158,0.22909,0.28473,0.40986,0.60594
0.17235,0.091956,0.1116,0.17149,0.22896,0.28458,0.40964,0.60561
0.1725,0.10577,0.11154,0.1714,0.22884,0.28442,0.40941,0.60528
0.17265,0.2584,0.11148,0.17131,0.22872,0.28427,0.40919,0.60495
0.1728,0.2691,0.11142,0.17121,0.2286,0.28412,0.40897,0.60463
0.17295,0.37856,0.11136,0.17112,0.22847,0.28397,0.40876,0.60431
0.1731,0.21879,0.1113,0.17103,0.22835,0.28382,0.40854,0.60399
0.17325,0.18155,0.11125,0.17094,0.22823,0.28367,0.40832,0.60367
0.17339,0.090496,0.11119,0.17085,0.22811,0.28352,0.40811,0.60335
0.17354,0.12415,0.11113,0.17076,0.22799,0.28337,0.4079,0.60304
0.17369,0.12591,0.11107,0.17067,0.22788,0.28322,0.40769,0.60272
0.17384,0.17117,0.11102,0.17059,0.22776,0.28308,0.40748,0.60241
0.17399,0.14052,0.11096,0.1705,0.22764,0.28293,0.40727,0.6021
0.17414,0.18252,0.1109,0.17041,0.22752,0.28279,0.40706,0.6018
0.17429,0.17112,0.11085,0.17033,0.22741,0.28264,0.40685,0.60149
0.17444,0.15644,0.11079,0.17024,0.22729,0.2825,0.40665,0.60119
0.17459,0.10646,0.11073,0.17015,0.22718,0.28236,0.40644,0.60089
0.17474,0.070572,0.11068,0.17007,0.22707,0.28222,0.40624,0.60059
0.17489,0.07289,0.11062,0.16998,0.22695,0.28208,0.40604,0.60029
0.17504,0.20429,0.11057,0.1699,0.22684,0.28194,0.40584,0.59999
0.17519,0.22907,0.11051,0.16982,0.22673,0.2818,0.40564,0.5997
0.17534,0.322,0.11046,0.16973,0.22662,0.28166,0.40544,0.5994
0.17549,0.22361,0.11041,0.16965,0.22651,0.28153,0.40524,0.59911
0.17564,0.17476,0.11035,0.16957,0.2264,0.28139,0.40505,0.59882
0.17579,0.12531,0.1103,0.16949,0.22629,0.28125,0.40485,0.59854
0.17594,0.082607,0.11025,0.16941,0.22618,0.28112,0.40466,0.59825
0.17609,0.088217,0.1102,0.16933,0.22608,0.28099,0.40447,0.59797
0.17624,0.064228,0.11014,0.16925,0.22597,0.28085,0.40428,0.59769
0.17639,0.082972,0.11009,0.16917,0.22586,0.28072,0.40409,0.59741
0.17654,0.12309,0.11004,0.16909,0.22576,0.28059,0.4039,0.59713
0.17669,0.20641,0.10999,0.16901,0.22565,0.28046,0.40371,0.59685
0.17684,0.18886,0.10994,0.16893,0.22555,0.28033,0.40353,0.59658
0.17699,0.19502,0.10989,0.16886,0.22545,0.2802,0.40334,0.5963
0.17714,0.1114,0.10984,0.16878,0.22534,0.28008,0.40316,0.59603
0.17729,0.099488,0.10979,0.1687,0.22524,0.27995,0.40298,0.59576
0.17744,0.16072,0.10974,0.16863,0.22514,0.27982,0.4028,0.59549
0.17759,0.17232,0.10969,0.16855,0.22504,0.2797,0.40262,0.59523
0.17774,0.21452,0.10964,0.16848,0.22494,0.27958,0.40244,0.59496
0.17789,0.1495,0.10959,0.1684,0.22484,0.27945,0.40226,0.5947
0.17804,0.11715,0.10955,0.16833,0.22474,0.27933,0.40208,0.59444
0.17819,0.079935,0.1095,0.16826,0.22465,0.27921,0.40191,0.59418
0.17834,0.12605,0.10945,0.16818,0.22455,0.27909,0.40173,0.59393
0.17849,0.069087,0.1094,0.16811,0.22445,0.27897,0.40156,0.59367
0.17864,0.10713,0.10936,0.16804,0.22436,0.27885,0.40139,0.59342
0.17879,0.028444,0.10931,0.16797,0.22426,0.27873,0.40122,0.59316
0.17894,0.065813,0.10926,0.1679,0.22417,0.27861,0.40105,0.59291
0.17909,0.098358,0.10922,0.16783,0.22407,0.2785,0.40088,0.59267
0.17924,0.1382,0.10917,0.16776,0.22398,0.27838,0.40072,0.59242
0.17939,0.13567,0.10913,0.16769,0.22389,0.27826,0.40055,0.59217
0.17954,0.13101,0.10908,0.16762,0.22379,0.27815,0.40039,0.59193
0.17969,0.055586,0.10904,0.16755,0.2237,0.27804,0.40022,0.59169
0.17984,0.060271,0.10899,0.16748,0.22361,0.27792,0.40006,0.59145
0.17999,0.020213,0.10895,0.16741,0.22352,0.27781,0.3999,0.59121
0.18014,0.029025,0.10891,0.16735,0.22343,0.2777,0.39974,0.59098
0.18029,0.045557,0.10886,0.16728,0.22334,0.27759,0.39958,0.59074
0.18044,0.13939,0.10882,0.16722,0.22326,0.27748,0.39942,0.59051
0.18059,0.16582,0.10878,0.16715,0.22317,0.27737,0.39927,0.59028
0.18074,0.29042,0.10874,0.16708,0.22308,0.27727,0.39911,0.59005
0.18089,0.19798,0.10869,0.16702,0.223,0.27716,0.39896,0.58982
0.18104,0.20044,0.10865,0.16696,0.22291,0.27705,0.3988,0.58959
0.18119,0.11059,0.10861,0.16689,0.22283,0.27695,0.39865,0.58937
0.18134,0.1024,0.10857,0.16683,0.22274,0.27684,0.3985,0.58915
0.18149,0.12857,0.10853,0.16677,0.22266,0.27674,0.39835,0.58893
0.18164,0.13249,0.10849,0.16671,0.22258,0.27663,0.3982,0.58871
0.18179,0.12443,0.10845,0.16664,0.22249,0.27653,0.39806,0.58849
0.18194,0.094945,0.10841,0.16658,0.22241,0.27643,0.39791,0.58827
0.18209,0.066979,0.10837,0.16652,0.22233,0.27633,0.39777,0.58806
0.18224,0.045785,0.10833,0.16646,0.22225,0.27623,0.39762,0.58785
0.18239,0.071009,0.10829,0.1664,0.22217,0.27613,0.39748,0.58763
0.18254,0.047119,0.10825,0.16634,0.22209,0.27603,0.39734,0.58743
0.18269,0.1098,0.10821,0.16628,0.22201,0.27594,0.3972,0.58722
0.18284,0.069036,0.10818,0.16623,0.22193,0.27584,0.39706,0.58701
0.18299,0.10825,0.10814,0.16617,0.22186,0.27574,0.39692,0.58681
0.18314,0.035014,0.1081,0.16611,0.22178,0.27565,0.39678,0.58661
0.18329,0.039303,0.10807,0.16605,0.22171,0.27555,0.39665,0.5864
0.18344,0.024758,0.10803,0.166,0.22163,0.27546,0.39651,0.58621
0.18359,0.066587,0.10799,0.16594,0.22156,0.27537,0.39638,0.58601
0.18374,0.095586,0.10796,0.16589,0.22148,0.27528,0.39625,0.58581
0.18389,0.10427,0.10792,0.16583,0.22141,0.27518,0.39612,0.58562
0.18404,0.055791,0.10788,0.16578,0.22134,0.27509,0.39599,0.58543
0.18419,0.048486,0.10785,0.16572,0.22126,0.275,0.39586,0.58523
0.18434,0.017203,0.10781,0.16567,0.22119,0.27491,0.39573,0.58505
0.18449,0.042456,0.10778,0.16562,0.22112,0.27483,0.3956,0.58486
0.18463,0.040998,0.10775,0.16556,0.22105,0.27474,0.39548,0.58467
0.18478,0.035876,0.10771,0.16551,0.22098,0.27465,0.39535,0.58449
0.18493,0.034105,0.10768,0.16546,0.22091,0.27457,0.39523,0.58431
0.18508,0.065924,0.10764,0.16541,0.22084,0.27448,0.39511,0.58412
0.18523,0.059691,0.10761,0.16536,0.22078,0.2744,0.39498,0.58394
0.18538,0.079399,0.10758,0.16531,0.22071,0.27431,0.39486,0.58377
0.18553,0.031423,0.10755,0.16526,0.22064,0.27423,0.39474,0.58359
0.18568,0.01243,0.10751,0.16521,0.22058,0.27415,0.39463,0.58342
0.18583,0.037231,0.10748,0.16516,0.22051,0.27407,0.39451,0.58324
0.18598,0.047687,0.10745,0.16511,0.22045,0.27399,0.39439,0.58307
0.18613,0.085179,0.10742,0.16506,0.22038,0.27391,0.39428,0.5829
0.18628,0.056312,0.10739,0.16501,0.22032,0.27383,0.39417,0.58274
0.18643,0.033531,0.10736,0.16497,0.22026,0.27375,0.39405,0.58257
0.18658,0.005338,0.10733,0.16492,0.22019,0.27367,0.39394,0.5824
0.18673,0.031661,0.1073,0.16487,0.22013,0.2736,0.39383,0.58224
0.18688,0.026425,0.10727,0.16483,0.22007,0.27352,0.39372,0.58208
0.18703,0.12143,0.10724,0.16478,0.22001,0.27345,0.39361,0.58192
0.18718,0.18059,0.10721,0.16474,0.21995,0.27337,0.39351,0.58176
0.18733,0.33835,0.10718,0.16469,0.21989,0.2733,0.3934,0.58161
0.18748,0.44633,0.10715,0.16465,0.21983,0.27323,0.3933,0.58145
0.18763,0.45664,0.10712,0.16461,0.21977,0.27315,0.39319,0.5813
0.18778,0.40904,0.1071,0.16456,0.21972,0.27308,0.39309,0.58115
0.18793,0.24439,0.10707,0.16452,0.21966,0.27301,0.39299,0.58099
0.18808,0.17249,0.10704,0.16448,0.2196,0.27294,0.39289,0.58085
0.18823,0.12182,0.10701,0.16444,0.21955,0.27287,0.39279,0.5807
0.18838,0.11149,0.10699,0.1644,0.21949,0.2728,0.39269,0.58055
0.18853,0.1042,0.10696,0.16436,0.21944,0.27274,0.39259,0.58041
0.18868,0.038268,0.10693,0.16432,0.21939,0.27267,0.3925,0.58027
0.18883,0.011945,0.10691,0.16428,0.21933,0.2726,0.3924,0.58013
0.18898,0.027501,0.10688,0.16424,0.21928,0.27254,0.39231,0.57999
0.18913,0.055939,0.10686,0.1642,0.21923,0.27247,0.39222,0.57985
0.18928,0.14249,0.10683,0.16416,0.21918,0.27241,0.39212,0.57972
0.18943,0.14819,0.10681,0.16412,0.21913,0.27235,0.39203,0.57958
0.18958,0.16881,0.10678,0.16408,0.21908,0.27229,0.39194,0.57945
0.18973,0.14797,0.10676,0.16405,0.21903,0.27222,0.39185,0.57932
0.18988,0.10498,0.10674,0.16401,0.21898,0.27216,0.39177,0.57919
0.19003,0.083454,0.10671,0.16397,0.21893,0.2721,0.39168,0.57906
0.19018,0.054703,0.10669,0.16394,0.21888,0.27204,0.39159,0.57893
0.19033,0.060444,0.10667,0.1639,0.21883,0.27198,0.39151,0.57881
0.19048,0.096247,0.10664,0.16387,0.21879,0.27193,0.39143,0.57869
0.19063,0.090904,0.10662,0.16383,0.21874,0.27187,0.39135,0.57857
0.19078,0.12202,0.1066,0.1638,0.2187,0.27181,0.39126,0.57845
0.19093,0.086175,0.10658,0.16377,0.21865,0.27176,0.39118,0.57833
0.19108,0.12341,0.10656,0.16373,0.21861,0.2717,0.39111,0.57821
0.19123,0.10707,0.10653,0.1637,0.21856,0.27165,0.39103,0.5781
0.19138,0.11798,0.10651,0.16367,0.21852,0.2716,0.39095,0.57798
0.19153,0.066097,0.10649,0.16364,0.21848,0.27154,0.39087,0.57787
0.19168,0.034362,0.10647,0.16361,0.21844,0.27149,0.3908,0.57776
0.19183,0.0020494,0.10645,0.16357,0.2184,0.27144,0.39073,0.57765
0.19198,0.026295,0.10643,0.16354,0.21836,0.27139,0.39065,0.57754
0.19213,0.030603,0.10641,0.16351,0.21832,0.27134,0.39058,0.57744
0.19228,0.043073,0.10639,0.16348,0.21828,0.27129,0.39051,0.57733
0.19243,0.022621,0.10637,0.16346,0.21824,0.27124,0.39044,0.57723
0.19258,0.02925,0.10636,0.16343,0.2182,0.2712,0.39037,0.57713
0.19273,0.021073,0.10634,0.1634,0.21816,0.27115,0.39031,0.57703
0.19288,0.074384,0.10632,0.16337,0.21812,0.2711,0.39024,0.57693
0.19303,0.031798,0.1063,0.16334,0.21809,0.27106,0.39018,0.57684
0.19318,0.099972,0.10628,0.16332,0.21805,0.27101,0.39011,0.57674
0.19333,0.063775,0.10627,0.16329,0.21802,0.27097,0.39005,0.57665
0.19348,0.14355,0.10625,0.16326,0.21798,0.27093,0.38999,0.57656
0.19363,0.1438,0.10623,0.16324,0.21795,0.27088,0.38993,0.57647
0.19378,0.17999,0.10622,0.16321,0.21791,0.27084,0.38987,0.57638
0.19393,0.14398,0.1062,0.16319,0.21788,0.2708,0.38981,0.57629
0.19408,0.16536,0.10619,0.16317,0.21785,0.27076,0.38975,0.57621
0.19423,0.1,0.10617,0.16314,0.21782,0.27072,0.38969,0.57612
0.19438,0.098069,0.10615,0.16312,0.21779,0.27068,0.38964,0.57604
0.19453,0.065747,0.10614,0.1631,0.21776,0.27065,0.38958,0.57596
0.19468,0.059242,0.10613,0.16307,0.21773,0.27061,0.38953,0.57588
0.19483,0.17016,0.10611,0.16305,0.2177,0.27057,0.38948,0.5758
0.19498,0.20982,0.1061,0.16303,0.21767,0.27054,0.38942,0.57573
0.19513,0.31409,0.10608,0.16301,0.21764,0.2705,0.38937,0.57565
0.19528,0.27817,0.10607,0.16299,0.21761,0.27047,0.38932,0.57558
0.19543,0.29404,0.10606,0.16297,0.21759,0.27043,0.38928,0.57551
0.19558,0.23091,0.10604,0.16295,0.21756,0.2704,0.38923,0.57544
0.19572,0.28196,0.10603,0.16293,0.21753,0.27037,0.38918,0.57537
0.19587,0.17223,0.10602,0.16291,0.21751,0.27034,0.38914,0.5753
0.19602,0.14393,0.10601,0.16289,0.21748,0.27031,0.38909,0.57524
0.19617,0.042344,0.106,0.16287,0.21746,0.27028,0.38905,0.57517
0.19632,0.073422,0.10598,0.16286,0.21744,0.27025,0.38901,0.57511
0.19647,0.19162,0.10597,0.16284,0.21741,0.27022,0.38897,0.57505
0.19662,0.30612,0.10596,0.16282,0.21739,0.27019,0.38893,0.57499
0.19677,0.34083,0.10595,0.16281,0.21737,0.27016,0.38889,0.57493
0.19692,0.2931,0.10594,0.16279,0.21735,0.27014,0.38885,0.57488
0.19707,0.20874,0.10593,0.16277,0.21733,0.27011,0.38881,0.57482
0.19722,0.1604,0.10592,0.16276,0.21731,0.27009,0.38878,0.57477
0.19737,0.18262,0.10591,0.16274,0.21729,0.27006,0.38874,0.57472
0.19752,0.11872,0.1059,0.16273,0.21727,0.27004,0.38871,0.57467
0.19767,0.097934,0.10589,0.16272,0.21725,0.27002,0.38868,0.57462
0.19782,0.01742,0.10588,0.1627,0.21723,0.26999,0.38865,0.57457
0.19797,0.047174,0.10588,0.16269,0.21722,0.26997,0.38861,0.57453
0.19812,0.094349,0.10587,0.16268,0.2172,0.26995,0.38859,0.57449
0.19827,0.16359,0.10586,0.16267,0.21718,0.26993,0.38856,0.57444
0.19842,0.13611,0.10585,0.16265,0.21717,0.26991,0.38853,0.5744
0.19857,0.11306,0.10585,0.16264,0.21715,0.2699,0.3885,0.57436
0.19872,0.048866,0.10584,0.16263,0.21714,0.26988,0.38848,0.57433
0.19887,0.040259,0.10583,0.16262,0.21713,0.26986,0.38845,0.57429
0.19902,0.035467,0.10583,0.16261,0.21711,0.26984,0.38843,0.57426
0.19917,0.014273,0.10582,0.1626,0.2171,0.26983,0.38841,0.57422
0.19932,0.024483,0.10581,0.1626,0.21709,0.26981,0.38839,0.57419
0.19947,0.035852,0.10581,0.16259,0.21708,0.2698,0.38837,0.57416
0.19962,0.12374,0.1058,0.16258,0.21707,0.26979,0.38835,0.57413
0.19977,0.16505,0.1058,0.16257,0.21706,0.26977,0.38833,0.57411
0.19992,0.23947,0.10579,0.16256,0.21705,0.26976,0.38831,0.57408
0.20007,0.22411,0.10579,0.16256,0.21704,0.26975,0.3883,0.57406
0.20022,0.23056,0.10579,0.16255,0.21703,0.26974,0.38828,0.57404
0.20037,0.1894,0.10578,0.16254,0.21702,0.26973,0.38827,0.57401
0.20052,0.1484,0.10578,0.16254,0.21701,0.26972,0.38825,0.574
0.20067,0.069319,0.10577,0.16253,0.21701,0.26971,0.38824,0.57398
0.20082,0.065,0.10577,0.16253,0.217,0.26971,0.38823,0.57396
0.20097,0.022462,0.10577,0.16253,0.217,0.2697,0.38822,0.57395
0.20112,0.10013,0.10577,0.16252,0.21699,0.26969,0.38821,0.57393
0.20127,0.07541,0.10576,0.16252,0.21699,0.26969,0.3882,0.57392
0.20142,0.10002,0.10576,0.16252,0.21698,0.26968,0.3882,0.57391
0.20157,0.057832,0.10576,0.16251,0.21698,0.26968,0.38819,0.5739
0.20172,0.084034,0.10576,0.16251,0.21698,0.26968,0.38819,0.5739
0.20187,0.062379,0.10576,0.16251,0.21697,0.26967,0.38818,0.57389
0.20202,0.087317,0.10576,0.16251,0.21697,0.26967,0.38818,0.57389
0.20217,0.026543,0.10576,0.16251,0.21697,0.26967,0.38818,0.57389
0.20232,0.019604,0.10576,0.16251,0.21697,0.26967,0.38818,0.57389
