:			-	-	
			A	B	
Black	Dot	608	1.854	3.7	
Black	Dot	609	1.857	3.81	
Black	Dot	610	1.86	4.02	
Black	Dot	611	1.863	4.13	
Black	Dot	612	1.866	3.89	
Black	Dot	613	1.869	3.77	
Black	Dot	614	1.872	3.95	
Black	Dot	615	1.875	4.44	
Black	Dot	616	1.878	4.39	
Black	Dot	617	1.881	4.26	
Black	Dot	618	1.884	3.99	
Black	Dot	619	1.887	3.75	
Black	Dot	620	1.89	3.64	
Black	Dot	621	1.893	3.56	
Black	Dot	622	1.896	3.61	
Black	Dot	623	1.899	3.61	
Black	Dot	624	1.902	3.63	
Black	Dot	625	1.905	3.78	
Black	Dot	626	1.908	4	
Black	Dot	627	1.911	4.09	
Black	Dot	628	1.914	4.19	
Black	Dot	629	1.916	4.23	
Black	Dot	630	1.919	4.01	
Black	Dot	631	1.922	3.86	
Black	Dot	632	1.925	3.89	
Black	Dot	633	1.928	3.83	
Black	Dot	634	1.931	3.52	
Black	Dot	635	1.934	3.51	
Black	Dot	636	1.937	3.61	
Black	Dot	637	1.94	3.59	
Black	Dot	638	1.943	3.59	
Black	Dot	639	1.946	3.53	
Black	Dot	640	1.949	3.46	
Black	Dot	641	1.952	3.67	
Black	Dot	642	1.955	3.92	
Black	Dot	643	1.958	3.91	
Black	Dot	644	1.961	3.8	
Black	Dot	645	1.964	3.75	
Black	Dot	646	1.967	3.72	
Black	Dot	647	1.97	3.58	
Black	Dot	648	1.973	3.45	
Black	Dot	649	1.976	3.42	
Black	Dot	650	1.979	3.32	
Black	Dot	651	1.982	3.33	
Black	Dot	652	1.985	3.73	
Black	Dot	653	1.988	3.91	
Black	Dot	654	1.991	3.75	
Black	Dot	655	1.994	3.76	
Black	Dot	656	1.997	3.78	
Black	Dot	657	2	3.74	
Black	Dot	658	2.003	3.75	
Black	Dot	659	2.006	3.8	
Black	Dot	660	2.009	3.77	
Black	Dot	661	2.012	3.69	
Black	Dot	662	2.015	4.8	
Black	Dot	663	2.018	4.9	
Black	Dot	664	2.021	3.34	
Black	Dot	665	2.024	3.43	
Black	Dot	666	2.027	3.39	
Black	Dot	667	2.03	3.57	
Black	Dot	668	2.033	3.51	
Black	Dot	669	2.036	3.54	
Black	Dot	670	2.039	3.58	
Black	Dot	671	2.042	3.69	
Black	Dot	672	2.045	3.73	
Black	Dot	673	2.048	3.58	
Black	Dot	674	2.051	3.44	
Black	Dot	675	2.054	3.31	
Black	Dot	676	2.057	3.43	
Black	Dot	677	2.06	3.52	
Black	Dot	678	2.063	3.62	
Black	Dot	679	2.066	3.69	
Black	Dot	680	2.069	3.61	
Black	Dot	681	2.072	3.76	
Black	Dot	682	2.075	3.9	
Black	Dot	683	2.078	3.84	
Black	Dot	684	2.081	3.86	
Black	Dot	685	2.084	4.14	
Black	Dot	686	2.087	4.07	
Black	Dot	687	2.09	3.93	
Black	Dot	688	2.093	4.04	
Black	Dot	689	2.096	3.78	
Black	Dot	690	2.099	3.61	
Black	Dot	691	2.102	3.31	
Black	Dot	692	2.105	3.57	
Black	Dot	693	2.108	3.77	
Black	Dot	694	2.111	3.67	
Black	Dot	695	2.114	3.62	
Black	Dot	696	2.117	3.67	
Black	Dot	697	2.12	3.6	
Black	Dot	698	2.123	3.8	
Black	Dot	699	2.126	3.77	
Black	Dot	700	2.129	3.71	
Black	Dot	701	2.132	3.67	
Black	Dot	702	2.135	3.54	
Black	Dot	703	2.138	3.35	
Black	Dot	704	2.141	3.36	
Black	Dot	705	2.144	3.46	
Black	Dot	706	2.147	3.72	
Black	Dot	707	2.15	3.94	
Black	Dot	708	2.153	3.99	
Black	Dot	709	2.156	3.99	
Black	Dot	710	2.159	4.17	
Black	Dot	711	2.162	4.21	
Black	Dot	712	2.165	4.16	
Black	Dot	713	2.168	4.15	
Black	Dot	714	2.171	4.03	
Black	Dot	715	2.174	3.95	
Black	Dot	716	2.177	3.87	
Black	Dot	717	2.18	3.78	
Black	Dot	718	2.183	3.71	
Black	Dot	719	2.186	3.62	
Black	Dot	720	2.189	3.51	
Black	Dot	721	2.192	3.45	
Black	Dot	722	2.195	3.5	
Black	Dot	723	2.198	3.65	
Black	Dot	724	2.201	3.72	
Black	Dot	725	2.204	3.75	
Black	Dot	726	2.207	3.6	
Black	Dot	727	2.21	3.42	
Black	Dot	728	2.213	3.39	
Black	Dot	729	2.216	3.39	
Black	Dot	730	2.219	3.41	
Black	Dot	731	2.222	3.47	
Black	Dot	732	2.225	3.48	
Black	Dot	733	2.228	3.49	
Black	Dot	734	2.231	3.51	
Black	Dot	735	2.234	3.45	
Black	Dot	736	2.237	3.44	
Black	Dot	737	2.24	3.8	
Black	Dot	738	2.243	4.04	
Black	Dot	739	2.246	3.98	
Black	Dot	740	2.249	3.86	
Black	Dot	741	2.252	3.64	
Black	Dot	742	2.255	3.52	
Black	Dot	743	2.258	3.5	
Black	Dot	744	2.261	3.32	
Black	Dot	745	2.264	3.22	
Black	Dot	746	2.267	3.25	
Black	Dot	747	2.27	3.38	
Black	Dot	748	2.273	3.6	
Black	Dot	749	2.276	3.82	
Black	Dot	750	2.279	3.9	
Black	Dot	751	2.282	4.03	
Black	Dot	752	2.285	3.89	
Black	Dot	753	2.288	3.8	
Black	Dot	754	2.291	3.68	
Black	Dot	755	2.294	3.53	
Black	Dot	756	2.297	3.41	
Black	Dot	757	2.3	3.26	
Black	Dot	758	2.303	3.38	
Black	Dot	759	2.306	3.37	
Black	Dot	760	2.309	3.44	
Black	Dot	761	2.312	3.65	
Black	Dot	762	2.315	3.71	
Black	Dot	763	2.318	3.72	
Black	Dot	764	2.321	3.57	
Black	Dot	765	2.324	3.41	
Black	Dot	766	2.327	3.41	
Black	Dot	767	2.33	3.41	
Black	Dot	768	2.333	3.42	
Black	Dot	769	2.336	3.38	
Black	Dot	770	2.339	3.5	
Black	Dot	771	2.342	3.52	
Black	Dot	772	2.345	3.28	
Black	Dot	773	2.348	3.11	
Black	Dot	774	2.351	3.14	
Black	Dot	775	2.354	3.33	
